,Unnamed: 0,Unnamed: 0_x,name,id,Unnamed: 0_y,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,end_time,ms_played,artist_name
61,61,61,Mood (feat. iann dior),4jPy3l0RUwlUI9T5XHBW2m,61,0.701,0.716,7,-3.671,0,0.0361,0.174,0.0,0.324,0.732,91.007,audio_features,spotify:track:4jPy3l0RUwlUI9T5XHBW2m,https://api.spotify.com/v1/tracks/4jPy3l0RUwlUI9T5XHBW2m,https://api.spotify.com/v1/audio-analysis/4jPy3l0RUwlUI9T5XHBW2m,140533,4,2024-03-16 09:55,994025,24kGoldn
62,62,62,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,62,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,audio_features,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b,200040,4,2024-03-16 09:55,1795187,The Weeknd
63,63,63,Mera Safar,2AB7fsbG0eZJjDGile69CQ,63,0.775,0.536,1,-9.011,1,0.0741,0.25,0.0,0.0708,0.423,91.001,audio_features,spotify:track:2AB7fsbG0eZJjDGile69CQ,https://api.spotify.com/v1/tracks/2AB7fsbG0eZJjDGile69CQ,https://api.spotify.com/v1/audio-analysis/2AB7fsbG0eZJjDGile69CQ,190549,4,2024-03-16 10:01,1285022,Iqlipse Nova
64,64,64,Proper Patola,39ujbBjTwwqUFySaCYDMMT,64,0.77,0.824,1,-6.491,0,0.0851,0.485,0.0,0.318,0.49,172.006,audio_features,spotify:track:39ujbBjTwwqUFySaCYDMMT,https://api.spotify.com/v1/tracks/39ujbBjTwwqUFySaCYDMMT,https://api.spotify.com/v1/audio-analysis/39ujbBjTwwqUFySaCYDMMT,178605,4,2024-03-16 10:03,581246,Badshah
65,65,65,Wavin' Flag - Coca-Cola® Celebration Mix,4nOygULhEuDO5ZBRNPFaso,65,0.58,0.767,0,-4.174,1,0.0557,0.313,0.0,0.0518,0.776,151.845,audio_features,spotify:track:4nOygULhEuDO5ZBRNPFaso,https://api.spotify.com/v1/tracks/4nOygULhEuDO5ZBRNPFaso,https://api.spotify.com/v1/audio-analysis/4nOygULhEuDO5ZBRNPFaso,212520,4,2024-03-16 10:07,1462486,K'NAAN
66,66,66,Astronaut In The Ocean,6E90gq0KO6FYZVOXx8kCcC,66,0.778,0.695,4,-6.865,0,0.0913,0.175,0.0,0.15,0.472,149.996,audio_features,spotify:track:6E90gq0KO6FYZVOXx8kCcC,https://api.spotify.com/v1/tracks/6E90gq0KO6FYZVOXx8kCcC,https://api.spotify.com/v1/audio-analysis/6E90gq0KO6FYZVOXx8kCcC,132780,4,2024-03-16 18:35,3082179,Masked Wolf
67,67,67,Sorry Not Sorry,0yvPEnB032fojLfVluFjUv,67,0.706,0.643,11,-6.929,0,0.234,0.0242,0.0,0.262,0.885,143.931,audio_features,spotify:track:0yvPEnB032fojLfVluFjUv,https://api.spotify.com/v1/tracks/0yvPEnB032fojLfVluFjUv,https://api.spotify.com/v1/audio-analysis/0yvPEnB032fojLfVluFjUv,203760,4,2023-11-24 17:04,1501223,Demi Lovato
68,68,68,Harleys In Hawaii,5nCthAh3jt4xKuLJAifAaR,68,0.722,0.757,10,-6.207,0,0.132,0.185,6.32e-06,0.126,0.721,140.094,audio_features,spotify:track:5nCthAh3jt4xKuLJAifAaR,https://api.spotify.com/v1/tracks/5nCthAh3jt4xKuLJAifAaR,https://api.spotify.com/v1/audio-analysis/5nCthAh3jt4xKuLJAifAaR,185815,4,2024-01-29 05:52,980244,Katy Perry
69,69,69,Bones,0HqZX76SFLDz2aW8aiqi7G,69,0.773,0.742,5,-3.678,0,0.046,0.0206,0.0,0.0754,0.571,114.071,audio_features,spotify:track:0HqZX76SFLDz2aW8aiqi7G,https://api.spotify.com/v1/tracks/0HqZX76SFLDz2aW8aiqi7G,https://api.spotify.com/v1/audio-analysis/0HqZX76SFLDz2aW8aiqi7G,165265,4,2024-03-16 10:13,286303,Imagine Dragons
70,70,70,This City,3H3r2nKWa3Yk5gt8xgmsEt,70,0.605,0.377,11,-6.213,1,0.0443,0.733,0.0,0.0808,0.519,73.877,audio_features,spotify:track:3H3r2nKWa3Yk5gt8xgmsEt,https://api.spotify.com/v1/tracks/3H3r2nKWa3Yk5gt8xgmsEt,https://api.spotify.com/v1/audio-analysis/3H3r2nKWa3Yk5gt8xgmsEt,194853,4,2023-11-18 07:16,1944088,Sam Fischer
71,71,71,No Lie,48QmG1dfvMuYLxMPt7KSRA,71,0.742,0.882,7,-2.862,1,0.117,0.0466,0.0,0.206,0.463,102.04,audio_features,spotify:track:48QmG1dfvMuYLxMPt7KSRA,https://api.spotify.com/v1/tracks/48QmG1dfvMuYLxMPt7KSRA,https://api.spotify.com/v1/audio-analysis/48QmG1dfvMuYLxMPt7KSRA,221176,4,2023-11-04 15:56,640035,Sean Paul
72,72,72,Somebody To You,36M0NzkkJzr4ud9RYM5ynK,72,0.562,0.877,3,-3.567,1,0.044,0.0952,0.0,0.334,0.785,86.991,audio_features,spotify:track:36M0NzkkJzr4ud9RYM5ynK,https://api.spotify.com/v1/tracks/36M0NzkkJzr4ud9RYM5ynK,https://api.spotify.com/v1/audio-analysis/36M0NzkkJzr4ud9RYM5ynK,183052,4,2023-11-21 03:43,852116,The Vamps
73,73,73,Levitating (feat. DaBaby),2i4Cd4c6uEjLZgdy2BQbZO,73,0.801,0.648,11,-6.353,0,0.218,0.215,0.00354,0.121,0.61,103.103,audio_features,spotify:track:2i4Cd4c6uEjLZgdy2BQbZO,https://api.spotify.com/v1/tracks/2i4Cd4c6uEjLZgdy2BQbZO,https://api.spotify.com/v1/audio-analysis/2i4Cd4c6uEjLZgdy2BQbZO,156291,4,2023-12-12 12:17,852299,Dua Lipa
74,74,74,Under The Influence,71mHO4fFmS2Xu5XxZbcRND,74,0.62,0.62,1,-6.322,0,0.0375,0.0388,0.000213,0.129,0.459,144.835,audio_features,spotify:track:71mHO4fFmS2Xu5XxZbcRND,https://api.spotify.com/v1/tracks/71mHO4fFmS2Xu5XxZbcRND,https://api.spotify.com/v1/audio-analysis/71mHO4fFmS2Xu5XxZbcRND,148751,4,2023-11-06 19:32,1080065,Chris Brown
75,75,75,Oo Antava Oo Oo Antava,3szxldqiYs7nkvtmooRod8,75,0.925,0.739,5,-6.724,0,0.104,0.34,0.0733,0.366,0.508,127.97,audio_features,spotify:track:3szxldqiYs7nkvtmooRod8,https://api.spotify.com/v1/tracks/3szxldqiYs7nkvtmooRod8,https://api.spotify.com/v1/audio-analysis/3szxldqiYs7nkvtmooRod8,223326,4,2024-03-11 11:00,1395478,Indravathi Chauhan
76,76,76,Starboy,7MXVkk9YMctZqd1Srtv4MB,76,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,audio_features,spotify:track:7MXVkk9YMctZqd1Srtv4MB,https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB,https://api.spotify.com/v1/audio-analysis/7MXVkk9YMctZqd1Srtv4MB,230453,4,2024-03-15 02:02,1469268,The Weeknd
77,77,77,"Character Dheela 2.0 (From ""Shehzada"")",24AfLjMMgO8AjhQw8l7y1L,77,0.848,0.911,1,-7.41,0,0.0469,0.0227,0.0172,0.0805,0.693,111.971,audio_features,spotify:track:24AfLjMMgO8AjhQw8l7y1L,https://api.spotify.com/v1/tracks/24AfLjMMgO8AjhQw8l7y1L,https://api.spotify.com/v1/audio-analysis/24AfLjMMgO8AjhQw8l7y1L,157184,4,2023-10-29 11:34,2058791,Pritam
78,78,78,Tere Pyaar Mein,2ZD4aIEepqZsdxPxLSuUhm,78,0.679,0.748,9,-5.487,0,0.054,0.111,0.0,0.183,0.406,118.945,audio_features,spotify:track:2ZD4aIEepqZsdxPxLSuUhm,https://api.spotify.com/v1/tracks/2ZD4aIEepqZsdxPxLSuUhm,https://api.spotify.com/v1/audio-analysis/2ZD4aIEepqZsdxPxLSuUhm,265108,4,2024-02-08 04:12,8287590,Pritam
79,79,79,Meri Jaan,4iEGv5Ne6HuCkFCjzxdWQK,79,0.745,0.432,0,-8.092,0,0.0406,0.629,0.0,0.351,0.693,104.018,audio_features,spotify:track:4iEGv5Ne6HuCkFCjzxdWQK,https://api.spotify.com/v1/tracks/4iEGv5Ne6HuCkFCjzxdWQK,https://api.spotify.com/v1/audio-analysis/4iEGv5Ne6HuCkFCjzxdWQK,238103,4,2024-01-19 11:19,152624,Sanjay Leela Bhansali
80,80,80,Sakhiyan2.0,2hTn8oS49IQULxAWs7hEBz,80,0.817,0.715,9,-5.13,1,0.0484,0.183,0.0,0.214,0.398,100.002,audio_features,spotify:track:2hTn8oS49IQULxAWs7hEBz,https://api.spotify.com/v1/tracks/2hTn8oS49IQULxAWs7hEBz,https://api.spotify.com/v1/audio-analysis/2hTn8oS49IQULxAWs7hEBz,177695,4,2023-03-22 13:15,177694,Maninder Buttar
81,81,81,"O Bedardeya (From ""Tu Jhoothi Main Makkaar"")",0czcoKJbJt08NqKrvSbbz7,81,0.582,0.418,7,-8.701,1,0.0288,0.794,0.0,0.109,0.243,112.909,audio_features,spotify:track:0czcoKJbJt08NqKrvSbbz7,https://api.spotify.com/v1/tracks/0czcoKJbJt08NqKrvSbbz7,https://api.spotify.com/v1/audio-analysis/0czcoKJbJt08NqKrvSbbz7,313051,4,2024-02-25 21:34,3475899,Pritam
82,82,82,"Bhool Bhulaiyaa 2 Title Track (From ""Bhool Bhulaiyaa 2"")",2cbaCL38j8eUXBQjvLawET,82,0.857,0.893,0,-2.87,0,0.0422,0.0663,0.0,0.0335,0.845,108.022,audio_features,spotify:track:2cbaCL38j8eUXBQjvLawET,https://api.spotify.com/v1/tracks/2cbaCL38j8eUXBQjvLawET,https://api.spotify.com/v1/audio-analysis/2cbaCL38j8eUXBQjvLawET,211667,4,2023-03-22 13:19,192455,Pritam
83,83,83,"Ghodey Pe Sawaar (From ""Qala"")",1a8w8nlIyIhE2W1HIayKnl,83,0.777,0.481,3,-6.127,1,0.0274,0.794,4.23e-05,0.265,0.814,102.003,audio_features,spotify:track:1a8w8nlIyIhE2W1HIayKnl,https://api.spotify.com/v1/tracks/1a8w8nlIyIhE2W1HIayKnl,https://api.spotify.com/v1/audio-analysis/1a8w8nlIyIhE2W1HIayKnl,193832,4,2024-02-20 05:36,2577806,Amit Trivedi
84,84,84,"Galliyan Returns (From ""Ek Villain Returns"")",2eTkxblLeqdTSsb2ivafDX,84,0.43,0.612,10,-5.534,0,0.0392,0.432,2.29e-06,0.0955,0.241,85.959,audio_features,spotify:track:2eTkxblLeqdTSsb2ivafDX,https://api.spotify.com/v1/tracks/2eTkxblLeqdTSsb2ivafDX,https://api.spotify.com/v1/audio-analysis/2eTkxblLeqdTSsb2ivafDX,350012,4,2023-12-12 12:37,65845,Ankit Tiwari
85,85,85,Tu Aake Dekhle,5BKKKNwrebowaMoUdBaNby,85,0.72,0.681,11,-8.042,1,0.0941,0.375,0.0,0.17,0.13,95.949,audio_features,spotify:track:5BKKKNwrebowaMoUdBaNby,https://api.spotify.com/v1/tracks/5BKKKNwrebowaMoUdBaNby,https://api.spotify.com/v1/audio-analysis/5BKKKNwrebowaMoUdBaNby,270000,4,2024-02-08 18:52,401468,King
86,86,86,"Raataan Lambiyan (From ""Shershaah"")",2rOnSn2piaqLAlYjtfUBlY,86,0.72,0.63,10,-5.549,1,0.0413,0.615,0.0,0.108,0.512,81.009,audio_features,spotify:track:2rOnSn2piaqLAlYjtfUBlY,https://api.spotify.com/v1/tracks/2rOnSn2piaqLAlYjtfUBlY,https://api.spotify.com/v1/audio-analysis/2rOnSn2piaqLAlYjtfUBlY,230292,4,2024-01-31 07:50,735642,Tanishk Bagchi
87,87,87,Baarish Mein Tum,4xA7TokHI9HTapV4wO3W5I,87,0.454,0.664,5,-4.471,0,0.0597,0.7,6.57e-06,0.199,0.523,78.052,audio_features,spotify:track:4xA7TokHI9HTapV4wO3W5I,https://api.spotify.com/v1/tracks/4xA7TokHI9HTapV4wO3W5I,https://api.spotify.com/v1/audio-analysis/4xA7TokHI9HTapV4wO3W5I,227091,4,2023-03-25 08:58,16566,Neha Kakkar
88,88,88,"Besharam Rang (From ""Pathaan"")",0CtZpaOhtzvLV3FfcsVpQo,88,0.773,0.795,8,-5.537,0,0.0412,0.0587,0.00237,0.154,0.649,115.997,audio_features,spotify:track:0CtZpaOhtzvLV3FfcsVpQo,https://api.spotify.com/v1/tracks/0CtZpaOhtzvLV3FfcsVpQo,https://api.spotify.com/v1/audio-analysis/0CtZpaOhtzvLV3FfcsVpQo,258474,4,2024-01-19 12:12,2080854,Vishal-Shekhar
89,89,89,"Doobey (From ""Gehraiyaan"")",7MBqVOzb8C3f0FXr2LBLiq,89,0.751,0.669,3,-6.532,0,0.0359,0.342,1.31e-05,0.0822,0.359,119.014,audio_features,spotify:track:7MBqVOzb8C3f0FXr2LBLiq,https://api.spotify.com/v1/tracks/7MBqVOzb8C3f0FXr2LBLiq,https://api.spotify.com/v1/audio-analysis/7MBqVOzb8C3f0FXr2LBLiq,219687,4,2024-01-19 10:09,877266,OAFF
90,90,90,Filhaal2 Mohabbat,576v1keY82NOPITMNu0wD2,90,0.574,0.578,9,-3.188,0,0.0343,0.296,0.0,0.114,0.274,85.186,audio_features,spotify:track:576v1keY82NOPITMNu0wD2,https://api.spotify.com/v1/tracks/576v1keY82NOPITMNu0wD2,https://api.spotify.com/v1/audio-analysis/576v1keY82NOPITMNu0wD2,300197,4,2023-03-25 09:00,3297,B Praak
91,91,91,Ektarfa,70wFZWY6cKFxp3Qcq8uxH4,91,0.748,0.472,0,-9.266,0,0.125,0.596,1.1e-05,0.102,0.364,149.97,audio_features,spotify:track:70wFZWY6cKFxp3Qcq8uxH4,https://api.spotify.com/v1/tracks/70wFZWY6cKFxp3Qcq8uxH4,https://api.spotify.com/v1/audio-analysis/70wFZWY6cKFxp3Qcq8uxH4,230904,4,2023-03-25 09:01,55704,King
92,92,92,"Srivalli (From ""Pushpa The Rise Part - 01"")",2YmXGUx32C3CUEgcAyHcGf,92,0.82,0.581,4,-5.655,1,0.0438,0.494,0.0,0.362,0.681,106.965,audio_features,spotify:track:2YmXGUx32C3CUEgcAyHcGf,https://api.spotify.com/v1/tracks/2YmXGUx32C3CUEgcAyHcGf,https://api.spotify.com/v1/audio-analysis/2YmXGUx32C3CUEgcAyHcGf,221000,4,2023-10-10 04:33,474555,Javed Ali
93,93,93,Kahani Suno 2.0,4VsP4Dm8gsibRxB5I2hEkw,93,0.577,0.379,11,-13.235,1,0.0374,0.909,0.000586,0.0986,0.26,139.585,audio_features,spotify:track:4VsP4Dm8gsibRxB5I2hEkw,https://api.spotify.com/v1/tracks/4VsP4Dm8gsibRxB5I2hEkw,https://api.spotify.com/v1/audio-analysis/4VsP4Dm8gsibRxB5I2hEkw,173638,3,2024-01-21 01:15,340728,Kaifi Khalil
94,94,94,"Show Me The Thumka (From ""Tu Jhoothi Main Makkaar"")",1t39FBb0zsKv5krZaqZKCB,94,0.841,0.87,9,-4.487,1,0.216,0.607,8.83e-06,0.0734,0.803,122.005,audio_features,spotify:track:1t39FBb0zsKv5krZaqZKCB,https://api.spotify.com/v1/tracks/1t39FBb0zsKv5krZaqZKCB,https://api.spotify.com/v1/audio-analysis/1t39FBb0zsKv5krZaqZKCB,236101,4,2023-07-19 05:29,483919,Pritam
95,95,95,Black Magic,6rmXhRIemCTPyMYZRDN7Qg,95,0.776,0.875,4,-5.535,1,0.0575,0.0343,0.0,0.314,0.849,111.988,audio_features,spotify:track:6rmXhRIemCTPyMYZRDN7Qg,https://api.spotify.com/v1/tracks/6rmXhRIemCTPyMYZRDN7Qg,https://api.spotify.com/v1/audio-analysis/6rmXhRIemCTPyMYZRDN7Qg,211786,4,2023-10-26 20:12,135550,Little Mix
96,96,96,Matkar Maya Ko Ahankar,18dts4OqWOQTGFlMTGodkk,96,0.797,0.515,1,-6.289,1,0.0257,0.614,1.32e-05,0.138,0.612,107.48,audio_features,spotify:track:18dts4OqWOQTGFlMTGodkk,https://api.spotify.com/v1/tracks/18dts4OqWOQTGFlMTGodkk,https://api.spotify.com/v1/audio-analysis/18dts4OqWOQTGFlMTGodkk,365673,1,2023-09-28 08:50,6388,Kabir Cafe
97,97,97,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",285HeuLxsngjFn4GGegGNm,97,0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.525,85.979,audio_features,spotify:track:285HeuLxsngjFn4GGegGNm,https://api.spotify.com/v1/tracks/285HeuLxsngjFn4GGegGNm,https://api.spotify.com/v1/audio-analysis/285HeuLxsngjFn4GGegGNm,192560,4,2023-10-10 04:29,612815,David Guetta
98,98,98,Tukur Tukur,5swv4r5dYNHhsL54jGqmn8,98,0.8,0.921,1,-3.7,1,0.0846,0.0841,1.82e-05,0.189,0.826,137.989,audio_features,spotify:track:5swv4r5dYNHhsL54jGqmn8,https://api.spotify.com/v1/tracks/5swv4r5dYNHhsL54jGqmn8,https://api.spotify.com/v1/audio-analysis/5swv4r5dYNHhsL54jGqmn8,247458,4,2023-07-25 12:24,1129848,Pritam
99,99,99,Main Rang Sharbaton Ka,1yYM7dY6wSJFp5qmxPRLu1,99,0.631,0.631,6,-6.934,1,0.0307,0.693,0.0,0.133,0.697,89.975,audio_features,spotify:track:1yYM7dY6wSJFp5qmxPRLu1,https://api.spotify.com/v1/tracks/1yYM7dY6wSJFp5qmxPRLu1,https://api.spotify.com/v1/audio-analysis/1yYM7dY6wSJFp5qmxPRLu1,263152,4,2023-11-25 08:41,765770,Atif Aslam
100,100,100,Calm Down (with Selena Gomez),0WtM2NBVQNNJLh6scP13H8,100,0.801,0.806,11,-5.206,1,0.0381,0.382,0.000669,0.114,0.802,106.999,audio_features,spotify:track:0WtM2NBVQNNJLh6scP13H8,https://api.spotify.com/v1/tracks/0WtM2NBVQNNJLh6scP13H8,https://api.spotify.com/v1/audio-analysis/0WtM2NBVQNNJLh6scP13H8,239318,4,2024-02-20 05:13,199166,Rema
101,101,101,"Naacho Naacho (From ""Rrr"")",208sMwgVcaFt2mT79Df1KG,101,0.438,0.986,10,-3.384,0,0.14,0.35,0.000343,0.0773,0.736,159.894,audio_features,spotify:track:208sMwgVcaFt2mT79Df1KG,https://api.spotify.com/v1/tracks/208sMwgVcaFt2mT79Df1KG,https://api.spotify.com/v1/audio-analysis/208sMwgVcaFt2mT79Df1KG,214208,4,2024-03-13 15:26,520618,Vishal Mishra
102,102,102,"Husn Parcham (From ""Zero"")",7dU8HTgtvhyOUqgKumTUKR,102,0.868,0.817,6,-6.651,1,0.105,0.318,0.0,0.104,0.171,89.94,audio_features,spotify:track:7dU8HTgtvhyOUqgKumTUKR,https://api.spotify.com/v1/tracks/7dU8HTgtvhyOUqgKumTUKR,https://api.spotify.com/v1/audio-analysis/7dU8HTgtvhyOUqgKumTUKR,208610,4,2023-11-18 07:26,741851,Bhoomi Trivedi
103,103,103,Believer,2sU9EjevkrU9OkPZudvFNN,103,0.487,0.838,10,-4.319,0,0.255,0.058,0.0,0.0645,0.762,93.701,audio_features,spotify:track:2sU9EjevkrU9OkPZudvFNN,https://api.spotify.com/v1/tracks/2sU9EjevkrU9OkPZudvFNN,https://api.spotify.com/v1/audio-analysis/2sU9EjevkrU9OkPZudvFNN,219705,3,2023-12-12 12:19,796517,Imagine Dragons
104,104,104,Heat Waves,3USxtqRwSYz57Ewm6wWRMp,104,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,audio_features,spotify:track:3USxtqRwSYz57Ewm6wWRMp,https://api.spotify.com/v1/tracks/3USxtqRwSYz57Ewm6wWRMp,https://api.spotify.com/v1/audio-analysis/3USxtqRwSYz57Ewm6wWRMp,238805,4,2024-02-11 16:20,1196175,Glass Animals
105,105,105,Name Tag,54fFQDKCPb0NO6WRnAlLfV,105,0.792,0.546,7,-8.514,1,0.042,0.129,1.6e-05,0.335,0.642,104.979,audio_features,spotify:track:54fFQDKCPb0NO6WRnAlLfV,https://api.spotify.com/v1/tracks/54fFQDKCPb0NO6WRnAlLfV,https://api.spotify.com/v1/audio-analysis/54fFQDKCPb0NO6WRnAlLfV,196742,4,2023-12-01 11:52,637514,Nivicious
106,106,106,Call You Mine,6J2pC3j9WF4tVJo4mEHZdn,106,0.588,0.687,7,-5.786,1,0.0514,0.00449,0.00288,0.104,0.23,94.896,audio_features,spotify:track:6J2pC3j9WF4tVJo4mEHZdn,https://api.spotify.com/v1/tracks/6J2pC3j9WF4tVJo4mEHZdn,https://api.spotify.com/v1/audio-analysis/6J2pC3j9WF4tVJo4mEHZdn,257684,4,2023-09-19 16:39,320270,The Chainsmokers
107,107,107,"Najaa (From ""Sooryavanshi"")",09vHbIezp9NP31CZWysk3v,107,0.786,0.727,9,-5.028,0,0.051,0.0818,0.0,0.0824,0.697,93.97,audio_features,spotify:track:09vHbIezp9NP31CZWysk3v,https://api.spotify.com/v1/tracks/09vHbIezp9NP31CZWysk3v,https://api.spotify.com/v1/audio-analysis/09vHbIezp9NP31CZWysk3v,191239,4,2023-10-27 03:55,164395,Tanishk Bagchi
108,108,108,Firework,1mXuMM6zjPgjL4asbBsgnt,108,0.638,0.832,8,-5.039,1,0.049,0.141,0.0,0.113,0.648,124.071,audio_features,spotify:track:1mXuMM6zjPgjL4asbBsgnt,https://api.spotify.com/v1/tracks/1mXuMM6zjPgjL4asbBsgnt,https://api.spotify.com/v1/audio-analysis/1mXuMM6zjPgjL4asbBsgnt,227893,4,2023-09-26 12:54,974322,Katy Perry
109,109,109,Million Ways,3wuR0YSNdT9rgWfFi1lctv,109,0.645,0.803,6,-4.819,1,0.034,0.0312,0.0,0.13,0.471,106.03,audio_features,spotify:track:3wuR0YSNdT9rgWfFi1lctv,https://api.spotify.com/v1/tracks/3wuR0YSNdT9rgWfFi1lctv,https://api.spotify.com/v1/audio-analysis/3wuR0YSNdT9rgWfFi1lctv,169887,4,2023-10-17 04:34,902459,HRVY
110,110,110,Kun Faya Kun,7F8RNvTQlvbeBLeenycvN6,110,0.362,0.378,1,-11.008,1,0.0329,0.679,0.0,0.091,0.575,87.549,audio_features,spotify:track:7F8RNvTQlvbeBLeenycvN6,https://api.spotify.com/v1/tracks/7F8RNvTQlvbeBLeenycvN6,https://api.spotify.com/v1/audio-analysis/7F8RNvTQlvbeBLeenycvN6,470500,4,2023-11-05 16:33,545646,A.R. Rahman
111,111,111,Gallan Goodiyaan,7zVaOOcSGe6o6ZIOEAF68C,111,0.874,0.794,9,-4.506,1,0.135,0.233,1.4e-05,0.085,0.677,114.92,audio_features,spotify:track:7zVaOOcSGe6o6ZIOEAF68C,https://api.spotify.com/v1/tracks/7zVaOOcSGe6o6ZIOEAF68C,https://api.spotify.com/v1/audio-analysis/7zVaOOcSGe6o6ZIOEAF68C,157727,4,2023-11-15 08:26,965910,Yashita Sharma
112,112,112,MagSafe,1CZcbZ3MTA7JOyt5fQrcv4,112,0.691,0.826,2,-1.775,0,0.096,0.0362,0.00965,0.569,0.52,140.061,audio_features,spotify:track:1CZcbZ3MTA7JOyt5fQrcv4,https://api.spotify.com/v1/tracks/1CZcbZ3MTA7JOyt5fQrcv4,https://api.spotify.com/v1/audio-analysis/1CZcbZ3MTA7JOyt5fQrcv4,144000,4,2023-11-04 16:00,376760,Jonathan & Friends
113,113,113,Dance Meri Rani,2Og3TvRiujRDfgnkmgaOhW,113,0.9,0.589,10,-6.862,0,0.173,0.0334,0.0139,0.0805,0.678,107.993,audio_features,spotify:track:2Og3TvRiujRDfgnkmgaOhW,https://api.spotify.com/v1/tracks/2Og3TvRiujRDfgnkmgaOhW,https://api.spotify.com/v1/audio-analysis/2Og3TvRiujRDfgnkmgaOhW,223190,4,2023-08-28 13:12,155898,Tanishk Bagchi
114,114,114,Sad Forever,5kM7vJccMgGB5i7YlT4BtM,114,0.698,0.302,5,-10.351,1,0.0398,0.949,1.79e-06,0.114,0.447,125.849,audio_features,spotify:track:5kM7vJccMgGB5i7YlT4BtM,https://api.spotify.com/v1/tracks/5kM7vJccMgGB5i7YlT4BtM,https://api.spotify.com/v1/audio-analysis/5kM7vJccMgGB5i7YlT4BtM,138235,4,2023-12-02 19:22,221500,Lauv
115,115,115,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",4w8niZpiMy6qz1mntFA5uM,115,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,audio_features,spotify:track:4w8niZpiMy6qz1mntFA5uM,https://api.spotify.com/v1/tracks/4w8niZpiMy6qz1mntFA5uM,https://api.spotify.com/v1/audio-analysis/4w8niZpiMy6qz1mntFA5uM,212500,4,2023-11-07 17:57,259968,DJ Snake
116,116,116,Main Badhiya Tu Bhi Badhiya,05gTJCRktC20gsp37kNSTH,116,0.668,0.793,4,-7.368,1,0.0562,0.15,0.0,0.333,0.543,81.994,audio_features,spotify:track:05gTJCRktC20gsp37kNSTH,https://api.spotify.com/v1/tracks/05gTJCRktC20gsp37kNSTH,https://api.spotify.com/v1/audio-analysis/05gTJCRktC20gsp37kNSTH,274225,4,2023-11-06 08:51,818739,Sonu Nigam
117,117,117,Fikar Not,7oRA6vzbUl5brLK7GDcKOJ,117,0.609,0.849,5,-6.826,0,0.0859,0.375,0.0019,0.058,0.869,185.889,audio_features,spotify:track:7oRA6vzbUl5brLK7GDcKOJ,https://api.spotify.com/v1/tracks/7oRA6vzbUl5brLK7GDcKOJ,https://api.spotify.com/v1/audio-analysis/7oRA6vzbUl5brLK7GDcKOJ,189073,3,2023-10-30 16:08,591071,Pritam
118,118,118,"Love Me Like You Do - From ""Fifty Shades Of Grey""",3zHq9ouUJQFQRf3cm1rRLu,118,0.262,0.606,8,-6.646,1,0.0484,0.247,0.0,0.125,0.275,189.857,audio_features,spotify:track:3zHq9ouUJQFQRf3cm1rRLu,https://api.spotify.com/v1/tracks/3zHq9ouUJQFQRf3cm1rRLu,https://api.spotify.com/v1/audio-analysis/3zHq9ouUJQFQRf3cm1rRLu,252534,4,2023-10-07 07:27,356002,Ellie Goulding
119,119,119,Little Do You Know,1bVs38kkrOosMaQCdxna9d,119,0.692,0.0325,6,-23.285,1,0.0816,0.888,0.806,0.0973,0.75,147.986,audio_features,spotify:track:1bVs38kkrOosMaQCdxna9d,https://api.spotify.com/v1/tracks/1bVs38kkrOosMaQCdxna9d,https://api.spotify.com/v1/audio-analysis/1bVs38kkrOosMaQCdxna9d,154064,4,2023-10-04 12:34,394506,Alex & Sierra
120,120,120,"Deewangi (Rainbow Mix)[Remix By Dj Kiran,Dj G]",07RJC58SXjGzBODPOZZq0x,120,0.757,0.849,2,-4.026,1,0.041,0.0483,1.9e-06,0.788,0.711,121.992,audio_features,spotify:track:07RJC58SXjGzBODPOZZq0x,https://api.spotify.com/v1/tracks/07RJC58SXjGzBODPOZZq0x,https://api.spotify.com/v1/audio-analysis/07RJC58SXjGzBODPOZZq0x,286496,4,2023-03-27 12:38,1642,Shreya Ghoshal
121,121,121,Deewangi Deewangi,7emLx4rVwr0tPyjktu7A7U,121,0.725,0.918,9,-4.875,1,0.0447,0.0289,5.13e-06,0.602,0.927,107.975,audio_features,spotify:track:7emLx4rVwr0tPyjktu7A7U,https://api.spotify.com/v1/tracks/7emLx4rVwr0tPyjktu7A7U,https://api.spotify.com/v1/audio-analysis/7emLx4rVwr0tPyjktu7A7U,352388,4,2023-03-27 12:38,3008,Shaan
